x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
1,0,0,0,0,0,0,0.7086206165,0.2973194383,0.2614258975,0.0951611365,0.0386441274,0.0257529316,0.0091666963,0.0023289845,0.7248045265,0.3795824989,0,1
1,0,0,0,0,0,0,0.0971269707,0.1029249514,0.0435258697,0.0214075797,0.0023431638,0,0,0,0.5861887684,0.2700799167,0,0
1,0,0,0,0,0,0,0.0337642127,0.0280915629,0.0062723336,0.00258511,0.0008584451,0.0002353397,0.0002655866,0,0.722755118,0.3545287148,0,1
1,0,0,0,0,0,0,0.491053184,0.2250195829,0.156320794,0.0278128139,0.002352712,0.0013152157,0,0,0.5325031744,0.233494324,1,1
1,0,0,0,0,0,0,0.0201511716,0.0205128865,0.0138305433,0.005969151,0.0028932462,0.00294508,0.0059272805,0,0.6476977568,0.3947970464,0,1
1,0,0,0,0,0,0,0.0857111208,0.1139849659,0.0328509284,0.0086373683,0.0013909089,0,0,0,0.6438439776,0.2868754379,0,0
1,0,0,0,0,0,0,0.133654764,0.1484178018,0.1439930777,0.1029456805,0.0490799407,0.0436538755,0.0240543676,0.0193222457,0.6419104052,0.341626729,0,1
1,0,0,0,0,0,0,0.1619861986,0.1827354768,0.0795952454,0.0032794834,0.0002432948,0,0,0,0.6632955381,0.2291915954,0,1
0,0,0,0,0,0,0,0.0462377206,0.0322551784,0.0089081284,0.0004711532,3.04142829828897E-05,0,0,0,0.9170435054,0.2132268604,0,1
1,0,0,0,0,0,0,0.4173259552,0.3277395519,0.174958913,0.0411515581,0.003817537,0.0048583471,0.0063382071,0.0108742099,0.7487157782,0.24638391,1,1
1,0,0,0,0,0,0,0.0456661205,0.0506592635,0.0135935491,0.0019032689,0,0,0,0,0.8181907287,0.2795223599,0,0
1,0,0,0,0,0,0,0.0495668754,0.0195213256,0.0080861719,0,0,0,0,0,0.7559065291,0.4087778143,0,0
1,0,0,0,0,0,0,0.1257797514,0.079914659,0.0355627485,0.0042789961,0,0,0,0,0.7994029984,0.1506326995,0,0
1,0,0,0,0,0,0,0.1890185841,0.2168769791,0.0879870737,0.0111935155,0.0005266299,0,0,0,0.4876612239,0.4120699596,1,0
1,0,0,0,0,0,0,0.0804156455,0.0726588603,0.0553509655,0.0121511148,0.004141418,0.0010672382,0.0033544416,0.0054597825,0.6692521886,0.2299231833,0,1
1,0,0,0,0,0,0,0.081709853,0.0801426473,0.0273010794,0.0052810856,0.0001191874,0,0,0,0.6451850037,0.2869498366,0,1
1,0,0,0,0,0,0,0.5297610891,0.1870690005,0.1391853606,0.0292545504,0.0001181957,0,0,0,0.5031253481,0.2941603169,0,0
1,0,0,0,0,0,0,0.0189128475,0.0206294116,0,0,0,0,0,0,0.8686908289,0.362830377,0,1
1,0,0,0,0,0,0,0.0984845966,0.1372984208,0.0464535658,0.0043364032,0.0002822461,0,0,0,0.7580004901,0.2258746505,1,0
1,0,0,0,0,0,0,0.1293848695,0.1468265211,0.0452926919,0.0013979659,0,0,0,0,0.6846227529,0.4084120204,0,0
1,0,0,0,0,0,0,0.316528456,0.485014156,0.4513954131,0.1919970848,0.0280603653,0.0067579815,0.001883863,0.0005176961,0.6626450736,0.2552311632,0,1
1,0,0,0,0,0,0,0.2729406063,0.2196572641,0.111098546,0.0355102182,0.0080990669,0.0021893062,0,0,0.5890178432,0.2183231758,1,1
1,0,0,0,0,0,0,0.1860534004,0.1217754217,0.0493768969,0.0034604387,7.55300991723426E-05,4.83118106953194E-05,0.0001635286,0.00031457,0.7879173999,0.194819366,1,1
1,0,0,0,0,0,0,0.065587549,0.0712210876,0.0185751984,0.0062117968,0.0004793167,0,0,0,0.5971753804,0.3573000688,0,1
1,0,0,0,0,0,0,0.1092469514,0.0475404006,0.0116500135,0.0014586692,1.97187231103902E-05,0,0,0,0.6224142924,0.1689223959,0,0
1,0,0,0,0,0,0,0.011208823,0.0002625898,0,0,0,0,0,0,0.7613330066,0.3212290676,1,0
1,0,0,0,0,0,0,0.0808835363,0.0590668265,0.0237395005,0.0100021382,0.0038055969,0.0069982966,0.0182811847,0.0267462282,0.6747633156,0.2571159319,0,1
1,0,0,0,0,0,0,0.0486295425,0.0563582276,0.0210652594,0.0017765918,0.000119693,0,0,0,0.8834777572,0.1752648906,0,0
1,0,0,0,0,0,0,0.2071562486,0.073091807,0.0338050711,0.0055806031,0.0005520076,0.0004035106,0,0,0.475338041,0.4329326133,1,0
1,0,0,0,0,0,0,0.0369348946,0.0393871585,0.0120137258,0.0026781728,0,0,0,0,0.5009957452,0.4984841252,0,1
1,0,0,0,0,0,0,0.5280013272,0.2396207806,0.1797838075,0.0435390813,0.0075303159,0.0003026081,0,0,0.4787418413,0.3574612661,0,1
0,0,0,0,0,0,0,0.3401708057,0.4069114063,0.193344944,0.0416909607,0.0011905325,0,0,0,0.7633735047,0.3621607881,0,1
1,0,0,0,0,0,0,0.0204350291,0.0349238267,0.0004314788,0,0,0,0,0,0.5663852443,0.5300850006,0,0
1,0,0,0,0,0,0,0.2412362176,0.2693974605,0.1087642405,0.0101039182,7.43244178776244E-05,0.0001901625,0.0006436728,0.0006190972,0.5447149763,0.3518627591,1,0
1,0,0,0,0,0,0,0.0267621582,0.0207768884,0.0160255635,0.0122610601,0.0069558671,0.015513216,0.0429143863,0.0738351919,0.6650419906,0.38674958,0,1
1,0,0,0,0,0,0,0.6936908525,0.1690912625,0.1382304071,0.0066939763,8.04111637687015E-05,0,0,0,0.5425452763,0.4357473666,1,0
1,0,0,0,0,0,0,0.1210460717,0.1681053857,0.1226473057,0.0405494109,0.005319952,0.0004614251,0,0,0.6881423893,0.3405107475,0,0
0,0,0,0,0,0,0,0.0333636129,0.034294029,0.0167135426,0.0008870075,0,0,0,0,0.7989173776,0.4240047615,0,0
1,0,0,0,0,0,0,0.0624451507,0.0245509182,0.0163435231,0.0060066304,0.0001224739,0,0,0,0.7495845492,0.1974171229,0,0
1,0,0,0,0,0,0,0.1491952768,0.1764956031,0.1556856479,0.0218121735,0.0036642988,0.0012436684,0.0006477148,0.0012459695,0.7893074336,0.1595481515,1,0
1,0,0,0,0,0,0,0.1479416575,0.1589316054,0.0424174517,0.0019815072,0,0,0,0,0.9070726872,0.1536892488,0,0
1,0,0,0,0,0,0,0.6070224281,1,0.6624555204,0.2654535334,0.0439465581,0.0158737883,0.0153268913,0.0175576083,0.543048718,0.4081082254,1,1
1,0,0,0,0,0,0,0.1045394468,0.1093064442,0.0701761907,0.0264194994,0.0036247836,0.0006131769,0.0005188791,0.0009981362,0.7029204072,0.634274271,0,1
1,0,0,0,0,0,0,0.2235787857,0.266238282,0.2089094162,0.1202194635,0.0329537395,0.0176292335,0.0002595238,0,0.7871555546,0.2904651783,0,0
1,0,0,0,0,0,0,0.0522032896,0.0589678445,0.0324890451,0.0385596047,0.0339144536,0.0626402181,0.1138383094,0.1022145277,0.5999910895,0.3943196543,0,1
1,0,0,0,0,0,0,0.0624898347,0.0652743903,0.0441141411,0.0078960453,0.0004185075,0,0,0,0.570136553,0.460602754,0,1
1,0,0,0,0,0,0,0.0329379555,0.048609649,0.0014331278,0.0002826016,0,0,0,0,0.7087211245,0.2121790778,0,0
1,0,0,0,0,0,0,0.0384596258,0.0221025816,0.0105866317,0.0011402781,3.01225858954579E-05,0,0,0,0.8887260253,0.2075539546,0,1
1,0,0,0,0,0,0,0.0322524303,0.0121306868,0.0042160235,6.94373322304119E-05,0,0,0,0,0.7715399523,0.1813469896,1,0
1,0,0,0,0,0,0,0.1575040961,0.1940126676,0.0269117613,0.0011768875,5.69976108841751E-05,9.72206777535058E-05,0.0003290782,0.0006330277,0.7126016351,0.3980829918,0,0
1,0,0,0,0,0,0,0.4002836925,0.1399237021,0.1185869529,0.0280254427,0.0035335991,0,0,0,0.642698982,0.4214132045,1,1
1,0,0,0,0,0,0,0.0515049296,0.0401330864,0.0052480203,0.0003335502,0,0,0,0,0.7719765655,0.3065167118,0,0
1,0,0,0,0,0,0,0.0886506596,0.1227137611,0.0985478828,0.1377845987,0.1263488657,0.2396246904,0.5744724603,0.6227181119,0.5365485287,0.4071038421,0,1
1,0,0,0,0,0,0,0.1718615241,0.1564764776,0.0333150838,0.0078275617,0.0037770884,0.0079493079,0.000879282,0.0016914214,0.5447060658,0.4891098808,0,0
0,0,0,0,0,0,0,0.1762386512,0.0846288293,0.0285176806,0.0100284574,0.0042879666,0.0075300748,0.0195803192,0.0243527746,0.7270588759,0.3307459096,1,1
0,0,0,0,0,0,0,0.0984060788,0.1605654932,0.0648703972,0.0090984824,0.0023102604,0.0010091745,0.0003253731,0.0006259004,0.8627341783,0.4374275387,0,1
0,0,0,0,0,0,0,0.0624110864,0.0816962809,0.0017080498,0,0,0,0,0,0.74487982,0.4786692541,1,1
1,0,0,0,0,0,0,0.2840230609,0.2951778004,0.1340831683,0.0078435407,0.0001335,0.0001951877,0.0006606825,0.0012709148,0.9447238867,0.1517300813,0,0
1,0,0,0,0,0,0,0.0834601275,0.0803622469,0.0568442516,0.0255146222,0.0063977728,0,0,0,0.7667728498,0.2983390476,0,0
1,0,0,0,0,0,0,0.2026844586,0.3061477181,0.2492427837,0.1295066648,0.0588547685,0.0560577214,0.0860406356,0.0601000469,0.8928203872,0.2853254636,1,0
1,0,0,0,0,0,0,0.078355596,0.0901401985,0.0158315315,0.0129691535,0.0094135123,0.0160234006,0.0338559793,0.0119886496,0.6432692522,0.2052661926,0,1
1,0,0,0,0,0,0,0.0815794756,0.0506243628,0.0122276409,0.0019593542,0,0,0,0,0.883058965,0.3853174037,1,0
0,0,0,0,0,0,0,0.1509001637,0.0829032831,0.0198720012,0.0021987875,0,0,0,0,0.7984317569,0.2940797183,0,1
1,0,0,0,0,0,0,0.3054413655,0.2072040108,0.1614709451,0.0509231141,0.005376833,0.0035156171,0.0029318945,0.0043129463,0.8297832528,0.3965206178,0,0
1,0,0,0,0,0,0,0.0410301663,0.0355885372,0.0060806113,0.0001447476,3.73761201362622E-05,9.56285274525272E-05,0.000323689,0.0006226608,0.7102670914,0.2309709659,0,0
1,0,0,0,0,0,0,0.0398316351,0.0174200451,0.0215596494,0.0252715748,0.0195876539,0.0235720837,0.0184127149,0.0111505521,0.503218908,0.1807517995,0,1
1,0,0,0,0,0,0,0.0771823926,0.0970725452,0.0698189175,0.0154758078,0.003170514,0.0041339685,0.004488195,0.0035551921,0.676772627,0.4185426522,0,0
1,0,0,0,0,0,0,0.014536382,0.0118904926,0.0004792774,0,0,0,0,0,0.7437259139,0.2331533297,0,0
1,0,0,0,0,0,0,0.0221844835,0.0116677757,0.001162486,0,0,0,0,0,0.7225902742,0.3016497926,0,1
1,0,0,0,0,0,0,0.1122791909,0.1905444989,0.0569576106,0.0058113191,0,0,0,0,0.5712815486,0.3652111375,0,0
0,0,0,0,0,0,0,0.0302200724,0.0419970686,0.0009812002,5.12163069776605E-05,0,0,0,0,0.7392439464,0.1344261685,0,1
1,0,0,0,0,0,0,0.2276176956,0.045520954,0.018828314,0.001361825,0,0,0,0,0.724795616,0.2149876312,0,0
1,0,0,0,0,0,0,0.0170282312,0.0073303748,0.0010724229,0,0,0,0,0,0.7480029405,0.3081162853,0,1
1,0,0,0,0,0,0,0.4974858683,0.5595250198,0.4257816426,0.1249278333,0.0145236952,0.0051668263,0.0125426947,0.0135929243,0.9421665813,0.1872740913,0,1
1,0,0,0,0,0,0,0.0306636316,0.0145030713,0.0053855143,0.0010074604,9.0076060598942E-05,0,0,0,0.8030562919,0.2535943903,0,1
1,0,0,0,0,0,0,0.1134055126,0.0609421171,0.020853984,0.0057610063,0.0008146127,0.000559193,0,0,0.2997170925,0.2490932651,1,0
1,0,0,0,0,0,0,0.1703892893,0.0480813402,0.0178772354,0,0,0,0,0,0.5904969816,0.3560414897,1,0
1,0,0,0,0,0,0,0.4281281153,0.4581563406,0.2711991425,0.0424359981,0.0004044283,9.85640545699565E-05,0.0001667284,0.0003207254,0.7581920652,0.2488452692,1,0
1,0,0,0,0,0,0,0.0947699218,0.1158940383,0.0652407561,0.0061711718,0,0,0,0,0.9058385868,0.3295245299,0,0
1,0,0,0,0,0,0,0.0730971237,0.0510287332,0.0199107586,0.0008158468,0,0,0,0,0.6030562919,0.4534480728,0,1
1,0,0,0,0,0,0,0.0167819589,0.0124993667,0.0048253941,0.0035436799,0.0004368261,0.0003193256,0,0,0.8541266624,0.3373240004,0,0
1,0,0,0,0,0,0,0.0106633137,0.005172935,0.0002712169,0,0,0,0,0,0.6828629347,0.4013627374,0,1
1,0,0,0,0,0,0,0.1858634898,0.0990760343,0.0225768165,0.0013645021,7.46355614375517E-05,0.0001909585,0.0006463675,0.0006216889,0.7498295872,0.3250482042,1,0
1,0,0,0,0,0,0,0.0491365449,0.0060935637,0.0042167494,0.0003499642,0,0,0,0,0.6030028291,0.1995870869,0,0
1,0,0,0,0,0,0,0.0291443119,0.0259051878,0.0036002986,0,0,0,0,0,0.7602860262,0.362830377,0,0
1,0,0,0,0,0,0,0.0163726448,0.0134314775,0.000940925,0.000308285,0,0,0,0,0.8531999733,0.212166678,0,0
0,0,0,0,0,0,0,0.2482668059,0.0993626591,0.0439284337,0.0001372517,0,0,0,0,0.5368158428,0.397531201,1,0
1,0,0,0,0,0,0,0.0462677239,0.0337817854,0.02501659,0.010496465,0.0028932656,0.0005342162,0.0002583449,0,0.572836426,0.3542063202,0,1
1,0,0,0,0,0,0,0.0409151138,0.0220253071,0.0020425456,0.000332563,7.72997281694289E-05,0.0001977749,0.00066944,0.001287761,0.837905148,0.177050461,1,1
1,0,0,0,0,1,1,0.056101537,0.0495219669,0.030012758,0.011934303,0.0049237302,0,0,0,0.7483415384,0.2152976261,0,1
0,0,0,0,0,0,0,0.2003148375,0.2745693124,0.2318055593,0.0709201957,0.0079830298,0.0033958576,0.000338004,0.0003252609,0.6019781248,0.3006082099,0,0
1,0,0,0,0,0,0,0.1428366949,0.2001114369,0.1702858521,0.1212701256,0.0486100362,0.0252291142,0.0099238792,0,0.8073377737,0.1889852628,0,0
1,0,0,0,0,0,0,0.0737289706,0.0595868364,0.0258567325,0.007256837,0.0003790701,0,0,0,0.8730168631,0.1485681338,1,0
1,0,0,0,0,0,0,0.1553708337,0.1868326954,0.0932707214,0.0317688679,0.0068605016,0.0052734008,0,0,0.8512975875,0.1948441656,0,1
0,0,0,0,0,0,0,0.0579464967,0.0757314003,0.0060010884,0.0006416009,0.0001193041,7.63237050531617E-05,0.0002583449,0.0004969623,0.5743556615,0.3066593095,0,1
1,0,0,0,0,0,0,0.3369273766,0.1082641268,0.0999085586,0.0600722272,0.04196646,0.0009650421,0,0,0.813552828,0.4511107116,1,1
0,0,0,0,0,0,0,0.1155559904,0.047888827,0.021525078,0.0001861924,0,0,0,0,0.7070236796,0.3246142114,0,1
1,0,0,0,0,0,0,0.2735340801,0.3667512394,0.1273545044,0.0256785445,0.0014256403,0.0002879802,0.0003248679,0.0003126262,0.4759929607,0.2031582276,1,1
1,0,0,0,0,0,0,0.0554986378,0.0664313301,0.0323588104,0.027488667,0.015489232,0.0294704035,0.0813774599,0.1050339953,0.7548773696,0.5687227592,0,1
1,0,0,0,0,0,0,0.0674715756,0.0939713152,0.0434880173,0.0036479697,0,0,0,0,0.6307143971,0.220300943,0,0
0,0,0,0,0,0,0,0.4168561788,0.1435504945,0.0909253949,0.0171581656,0.0016349038,5.16453753879934E-05,0.0001748122,0,0.636942817,0.2458879183,0,1
1,0,0,0,0,0,0,0.0981151497,0.1116660842,0.065184152,0.036403701,0.0081597593,0.0053352459,0.0039258655,0.0020137666,0.7932013098,0.2576367232,0,1
1,0,0,0,0,0,0,0.0860579283,0.080287246,0.0116352025,0.0013142228,0,0,0,0,0.8146399055,0.4505837203,1,0
1,0,0,0,0,0,0,0.2171902724,0.1108371138,0.0532896398,0.0068338717,0.0001823496,0,0,0,0.7165489742,0.1642352737,0,0
1,0,0,0,0,0,0,0.1086369361,0.1627783983,0.0437210236,0.021096032,0.0034639418,0.0002312101,0,0,0.7416854158,0.4476573689,0,0
1,0,0,0,0,0,0,0.3140317206,0.2284363132,0.1403836437,0.0526663258,0.0159072534,0.0014827895,0,0,0.7219576307,0.6030515893,0,1
1,0,0,0,0,0,0,0.25127206,0.2642301917,0.1356956964,0.1123069205,0.0647998079,0.0939426393,0.1813549095,0.1848495814,0.6753157649,0.3420669217,1,1
1,0,0,0,0,0,0,0.1014835522,0.0850502282,0.0450409999,0.0113932105,0.0022324161,0.0011736635,0.0010593151,0.00101887,0.8022766256,0.3527245448,0,1
1,0,0,0,0,0,0,0.0713851331,0.0976933201,0.017674115,0.0022173432,0.000125702,0,0,0,0.9388073333,0.362408784,0,1
1,0,0,0,0,0,0,0.3903606279,0.3355857663,0.2824790423,0.1391857939,0.0524831512,0.0588677174,0.108846224,0.0584238519,0.6414871578,0.3777659291,1,1
1,0,0,0,0,0,0,0.2438743663,0.1311939495,0.0824291639,0.0060545673,0.0001141119,9.73201871473169E-05,0.0001647075,0.0003168378,0.6585863536,0.2412689949,1,0
1,0,0,0,0,0,0,0.0373738601,0.0431635577,0.0123203909,0.0043991645,0.0011496366,0,0,0,0.6678354236,0.3933338707,0,0
1,0,0,0,0,0,0,0.3693161558,0.1528546274,0.0995230116,0.0059583924,0.0001392951,0,0,0,0.7794925486,0.3325252801,1,1
1,0,0,0,0,0,0,0.1319101933,0.1292959702,0.1124084817,0.0724209456,0.0180556997,0.0113584998,0,0,0.4675547437,0.3629233755,0,0
1,0,0,0,0,0,0,0.2979556789,0.1173172236,0.0979025549,0.0300885179,0,0,0,0,0.7885144016,0.2998890218,0,0
1,0,0,0,0,0,0,0.0762623198,0.1083570895,0.0302508175,0.0049829234,0.0002672918,0,0,0,0.511919984,0.360604614,0,0
1,0,0,0,0,0,0,0.0986409881,0.0915241632,0.056724001,0.0266227082,0.0076539177,0.0044023453,0,0,0.8241473792,0.3503499842,0,1
1,0,0,0,0,0,0,0.1465625197,0.1866546499,0.0900739767,0.0055352597,0.0004326451,9.62753385122997E-05,0.0003258783,0,0.7921899713,0.3126794095,1,0
1,0,0,0,0,0,0,0.1884603664,0.134279952,0.1158899061,0.0316437635,0.0014244152,5.06005267529761E-05,0,0,0.7683901005,0.3284891471,1,1
1,0,0,0,0,0,0,0.2274650803,0.3214120466,0.2568817419,0.0797269744,0.015646554,0.0077613844,0.0082961717,0.0076468704,0.6913768907,0.2836266918,1,1
1,0,0,0,0,0,0,0.0118827919,0.0082195373,0.0006887993,8.04301821762868E-05,3.73955666087577E-05,9.56782821494328E-05,0.0003238574,0.0006229847,0.6396694215,0.4336890008,1,1
1,0,0,0,0,0,0,0.2030589948,0.2537685806,0.0602066603,0.0070918774,0.0004368067,0.0001457813,0.0003289098,0.0003165138,0.6985542759,0.3978597955,0,0
1,0,0,0,0,0,0,0.088264862,0.0935246009,0.0558747323,0.0289020263,0.0071327716,0,0,0,0.6076763717,0.1949247642,0,1
1,0,0,0,0,0,0,0.293716261,0.2561747169,0.1180208178,0.0203700354,0.000320439,0.00043406,0.0009794875,0.0018841806,0.593165668,0.3020403861,1,0
1,0,0,0,0,0,0,0.2706831907,0.4265716645,0.171181194,0.0134989353,0.0004038449,0,0,0,0.9688222584,0.1946147694,1,0
1,0,0,0,0,0,0,0.0238640624,0.0128511737,0.0077406174,0.008331409,0.0036728942,0.0079216941,0.0184015996,0.0232616604,0.9275935043,0.3184205142,0,1
1,0,0,0,0,0,0,0.1097324196,0.1400707121,0.0710125056,0.0166292874,0.0001553579,0,0,0,0.9211601435,0.1759406794,0,0
1,0,0,0,0,0,0,0.0310746281,0.0308627772,0.0026575917,0.0028924748,0.0026651779,0.0058891152,0,0,0.736744559,0.2106787027,1,0
1,0,0,0,0,0,0,0.2943469978,0.248309332,0.1161006158,0.01305974,7.67552269395562E-05,0.0001963818,0.0006647244,0.0012786899,0.5868926956,0.3445406806,1,0
1,0,0,0,0,0,0,0.3240290512,0.2936410996,0.3025854168,0.3887952173,0.3824385091,0.0085903474,0.0013764359,0.0006618605,0.6607248669,0.2490498658,1,1
1,0,0,0,0,0,0,0.0412507615,0.0432321146,0.0278787634,0.028653106,0.0237912034,0.0476871902,0.1264795255,0.1108588863,0.6511906618,0.5985132647,0,1
1,0,0,0,0,0,0,0.081800497,0.0882236888,0.0399820715,0.0160635488,0.0027805928,0.0057070628,0.0132311653,0,0.7207146199,0.3813680693,0,1
1,0,0,0,0,0,0,0.3426286377,0.4169033751,0.2153759045,0.0407984149,0.001985971,0.0002903684,0.0009828558,0.0018906599,0.4999576753,0.2259118499,1,1
1,0,0,0,0,0,0,0.133307664,0.1477609175,0.0658266423,0.005437947,9.48987857778146E-05,0.0001942423,0.0006574827,0.0012647594,0.7169811321,0.0887639265,0,1
1,0,0,0,0,0,0,0.0322611471,0.0156308364,0.0043052287,0.0017036742,0.0001200042,0.000153543,0,0,0.9376667929,0.2531479977,1,1
1,0,0,0,0,0,0,0.5938977368,0.3081482994,0.2454845896,0.0320082342,0.0010328022,0.0003108673,0,0,0.7880376913,0.4544958554,0,1
1,0,0,0,0,0,0,0.1134563761,0.1127031064,0.0608265429,0.0155096229,0.0029199073,0.002439423,0.0028384255,0.0034745248,0.5554565503,0.410420787,0,1
1,0,0,0,0,0,0,0.0881883264,0.1311603652,0.0015650972,0,0,0,0,0,0.7046579493,0.2795037602,0,1
1,0,0,0,0,0,0,0.0643584248,0.0790558798,0.0261475403,0.0054639484,0.0009156372,0.0013602934,0.0017905625,0.0014763086,0.593299325,0.5450081529,0,0
1,0,0,0,0,0,0,0.023166312,0.0047521104,0.0016575926,0.0008368955,2.9480852303108E-05,7.54281205088612E-05,0,0,0.6041121828,0.270600708,0,1
1,0,0,0,0,0,0,0.4979409566,0.172839636,0.1090220889,0.0060266752,9.94881532867417E-05,5.08990549344096E-05,0,0,0.7051747566,0.3769103433,1,1
1,0,0,0,0,0,0,0.0578504017,0.0557586156,0.030224995,0.0058695461,6.11786024706977E-05,0,0,0,0.9466084516,0.2261722455,0,1
1,0,0,0,0,0,0,0.2178691622,0.1390411751,0.0852678906,0.0473208057,0.0225194041,0.0411623095,0.1058058718,0.0943771659,0.8451226304,0.1937591836,0,1
1,0,0,0,0,0,0,0.0265832266,0.0332549246,0.004486835,0.0004564793,0,0,0,0,0.6097569669,0.2705883082,0,0
1,0,0,0,0,0,0,0.2986509293,0.3167247474,0.0802540079,0.0078105286,0.0001528882,0.0002444946,0.0008275794,0.0015919641,0.7520171081,0.3233990316,1,0
1,0,0,0,0,0,0,0.0941638337,0.1448153973,0.0992749681,0.0372091239,0.0080673691,0.0068290809,0.000779245,0,0.7533848656,0.2146776364,0,0
1,0,0,0,0,0,0,0.0617773365,0.0721101903,0.0154413649,0.0031019246,0,0,0,0,0.5914504021,0.5339103371,0,0
0,0,0,0,0,0,0,0.0068732678,0.0056862854,0,0,0,0,0,0,0.6958989552,0.4046052836,1,0
1,0,0,0,0,0,0,0.153986339,0.1919586494,0.1031068588,0.0324179145,0.0016658043,0,0,0,0.7901450179,0.1624187038,0,0
1,0,0,0,0,0,0,0.089474221,0.1232806622,0.0082786579,0,0,0,0,0,0.6292308035,0.4332054088,0,0
1,0,0,0,0,0,0,0.1423958241,0.1019438433,0.084710759,0.0751832129,0.041386255,0.0467808587,0.1104020193,0.1286205926,0.7450981266,0.4137811312,0,1
1,0,0,0,0,0,0,0.2876032006,0.2245097207,0.1159252506,0.0311089622,0.0100896078,0.0148092368,0.0240334845,0.000990685,0.8913813459,0.1718487473,0,1
1,0,0,0,0,0,0,0.0438598411,0.060192665,0.0054059065,0,0,0,0,0,0.6496803368,0.2542577793,1,1
1,0,0,0,0,0,0,0.1770460304,0.1572659641,0.0827272404,0.0062258349,0.0001539577,0.0002954434,0.0010000339,0.0019237043,0.5555902074,0.2054521895,1,0
1,0,0,0,0,0,0,0.0701266945,0.0829324816,0.0337506731,0.0159764928,0.0040043982,0.0083481416,0.025174648,0.0405205729,0.688873048,0.3313410997,0,0
1,0,0,0,0,0,0,0.3673951559,0.2024087008,0.1405526263,0.0632360096,0.042626551,0.0518031973,0.0610950286,0.02157931,0.6320376022,0.505062216,1,1
1,0,0,0,0,0,0,0.4311519477,0.0770769103,0.0687945005,0.0353530724,0.0010089219,0.0003543032,0.0006852708,0.0013182137,0.5102002629,0.1833991556,0,0
1,1,0,1,1,0,0,0.1106433766,0.129244376,0.1245327194,0.092475769,0.0703601572,0.0873970109,0.1204838695,0.0443809401,0.6007217482,0.3487752103,0,1
1,0,0,0,0,0,0,0.010442877,0.004856274,0,0,0,0,0,0,0.7741239892,0.3081162853,1,1
1,0,0,0,0,0,0,0.0526583234,0.0599185634,0.0042712228,0.0013950044,0,0,0,0,0.6697155332,0.4309796457,0,1
1,0,0,0,0,0,0,0.1932491788,0.1065973008,0.0372864954,0.0114552189,0.002634997,0.0016727529,0.0032599622,0.0049508334,0.5469960571,0.2789519694,1,1
1,0,0,0,0,0,0,0.1517730771,0.1752577688,0.0582079537,0.0125093613,0.0008639873,7.62241956593505E-05,0,0,0.5314428282,0.4863571265,0,1
1,0,0,0,0,0,0,0.3151052511,0.3159477421,0.2932076461,0.100844624,0.0227894767,0.0150533333,0.0070947164,0.0055832132,0.4641197567,0.3651863379,1,0
0,0,0,0,0,0,0,0.0201665362,0.0102635993,0.0016845842,2.60013528400145E-05,0,0,0,0,0.5564188813,0.3923852864,0,1
1,0,0,0,0,0,0,0.0914885606,0.0868190756,0.0335224655,0.0079129278,0.0003040262,0.0002917118,0.0006581563,0.0012660553,0.6720188902,0.2407358038,1,1
1,0,0,0,0,0,0,0.1388387325,0.150814664,0.1467765673,0.0518403896,0.0036288479,0.002455444,0,0,0.5794301753,0.1859969125,0,0
1,0,0,0,0,0,0,0.2734116266,0.2668712211,0.0678130175,0.0027552231,0,0,0,0,0.8591388029,0.2726900733,0,0
1,0,0,0,0,0,0,0.0533367399,0.0655139503,0.0404103543,0.0147724662,0.0023398774,0,0,0,0.89683901,0.1932197926,0,0
1,0,0,0,0,0,0,0.426431747,0.2115549639,0.1690677048,0.0955548044,0.0318984767,0.0285622808,0.0303307673,0.0367972429,0.7179523735,0.3959564271,1,1
1,0,0,0,0,0,0,0.0888449608,0.0471200548,0.0293949212,0.0028968418,0,0,0,0,0.8936802477,0.1824381715,0,0
1,0,0,0,0,0,0,0.1464052065,0.1125002541,0.0799425346,0.0215350934,0.0018328495,0.000076871,0.0002601974,0,0.5403354793,0.2828145053,0,1
1,0,0,0,0,0,0,0.3336063341,0.2873322622,0.2352435124,0.0633149339,0.0002827323,0,0,0,0.6949098929,0.3741451892,1,0
1,0,0,0,0,0,0,0.0401532388,0.0309906885,0.0136469289,0,0,0,0,0,0.5272326301,0.4320274283,0,1
0,0,0,0,0,0,0,0.0252535821,0.023644793,0.0006918161,0.0001145967,1.90186501005538E-05,4.86600935736585E-05,0.0001647075,0.0003168378,0.7609186697,0.3385825795,0,1
1,0,0,0,0,0,0,0.0965244283,0.092111288,0.0706178609,0.0019758686,3.79595143111258E-05,0,0,0,0.9349535542,0.2400166157,1,0
1,0,0,0,0,0,0,0.4664656618,0.5019068257,0.2967070963,0.070039128,0.0016245194,0.0001001562,0.0003390145,0.0003259088,0.6203916152,0.1776394512,1,0
1,0,0,0,0,0,0,0.0784522189,0.080086069,0.0097415302,0.0013160131,0.0001799382,0,0,0,0.7415562139,0.4346003856,0,0
1,0,0,0,0,0,0,0.1084146882,0.1548796804,0.1052307091,0.0373927563,0.0030126281,0.0012210798,0.0002583449,0,0.6605912098,0.35421872,0,0
1,0,0,0,0,0,0,0.1545001205,0.2042289808,0.0550265951,0.0162677782,0.0016283698,0,0,0,0.5402998374,0.3620305903,0,1
